order_date,year,month_name,month_num,quarter,cy_date,product_code,product_type,customer_code,customer_name,customer_type,market_code,market_name,zone,sales_qty,sales_amount,currency,profit_margin_percentage,profit_margin,cost_price
2019-03-08,2019,March,3,Q1,2018-03-08,Prod014,Distribution,Cus014,Logic Stores,Brick & Mortar,Mark015,Pune,Central,22,30562.1,INR,9.0,2750.59,27811.51
2019-03-08,2019,March,3,Q1,2018-03-08,Prod014,Distribution,Cus016,Propel,E-Commerce,Mark007,Bhopal,Central,37,3831.56,INR,10.46,400.78,3430.78
2019-03-08,2019,March,3,Q1,2018-03-08,Prod016,Distribution,Cus012,Synthetic,E-Commerce,Mark004,Delhi NCR,North,43,4090.82,INR,9.14,373.9,3716.92
2019-03-09,2019,March,3,Q1,2018-03-09,Prod010,Distribution,Cus007,Sage,E-Commerce,Mark009,Patna,Central,18,29791.05,INR,7.82,2329.66,27461.39
2019-03-09,2019,March,3,Q1,2018-03-09,Prod018,Distribution,Cus010,Electricalsbea Stores,Brick & Mortar,Mark014,Kochi,South,30,19863.78,INR,9.74,1934.73,17929.05
2019-03-09,2019,March,3,Q1,2018-03-09,Prod011,Own Brand,Cus009,Electricalslytical,E-Commerce,Mark006,Bengaluru,South,64,22641.99,INR,23.35,5286.9,17355.09
2019-03-09,2019,March,3,Q1,2018-03-09,Prod011,Own Brand,Cus012,Synthetic,E-Commerce,Mark011,Nagpur,Central,1,1628.24,INR,6.09,99.16,1529.08
2019-03-09,2019,March,3,Q1,2018-03-09,Prod017,Own Brand,Cus009,Electricalslytical,E-Commerce,Mark004,Delhi NCR,North,62,75998.51,INR,7.62,5791.09,70207.42
2019-03-09,2019,March,3,Q1,2018-03-09,Prod016,Distribution,Cus019,Epic Stores,Brick & Mortar,Mark015,Pune,Central,42,26351.09,INR,-2.13,-561.28,26912.37
2019-03-09,2019,March,3,Q1,2018-03-09,Prod002,Own Brand,Cus013,Path,E-Commerce,Mark012,Hyderabad,South,31,61756.7,INR,21.18,13080.07,48676.63
2019-03-09,2019,March,3,Q1,2018-03-09,Prod006,Distribution,Cus014,Logic Stores,Brick & Mortar,Mark007,Bhopal,Central,36,37591.32,INR,12.56,4721.47,32869.85
2019-03-09,2019,March,3,Q1,2018-03-09,Prod008,Distribution,Cus016,Propel,E-Commerce,Mark008,Lucknow,North,53,3955.49,INR,0.41,16.22,3939.27
2019-03-09,2019,March,3,Q1,2018-03-09,Prod011,Own Brand,Cus020,Novus,E-Commerce,Mark007,Bhopal,Central,52,48346.73,INR,13.65,6599.33,41747.4
2019-03-09,2019,March,3,Q1,2018-03-09,Prod008,Distribution,Cus011,Info Stores,Brick & Mortar,Mark015,Pune,Central,31,5377.32,INR,5.28,283.92,5093.4
2019-03-09,2019,March,3,Q1,2018-03-09,Prod017,Own Brand,Cus015,Leader,E-Commerce,Mark011,Nagpur,Central,1,1038.78,INR,11.58,120.29,918.49
2019-03-09,2019,March,3,Q1,2018-03-09,Prod016,Distribution,Cus007,Sage,E-Commerce,Mark008,Lucknow,North,62,110146.44,INR,4.53,4989.63,105156.81
2019-03-09,2019,March,3,Q1,2018-03-09,Prod007,Distribution,Cus016,Propel,E-Commerce,Mark005,Kanpur,North,43,11405.71,INR,9.3,1060.73,10344.98
2019-03-09,2019,March,3,Q1,2018-03-09,Prod005,Own Brand,Cus006,Nixon,E-Commerce,Mark003,Ahmedabad,North,50,49200.27,INR,18.59,9146.33,40053.94
2019-03-09,2019,March,3,Q1,2018-03-09,Prod016,Distribution,Cus018,Control,E-Commerce,Mark011,Nagpur,Central,37,20176.29,INR,-3.05,-615.38,20791.67
2019-03-09,2019,March,3,Q1,2018-03-09,Prod007,Distribution,Cus004,Surface Stores,Brick & Mortar,Mark001,Chennai,South,80,48523.89,INR,6.49,3149.2,45374.69
2019-03-10,2019,March,3,Q1,2018-03-10,Prod017,Own Brand,Cus009,Electricalslytical,E-Commerce,Mark015,Pune,Central,38,69770.05,INR,14.79,10318.99,59451.06
2019-03-10,2019,March,3,Q1,2018-03-10,Prod009,Own Brand,Cus006,Nixon,E-Commerce,Mark008,Lucknow,North,9,2627.55,INR,8.85,232.54,2395.01
2019-03-10,2019,March,3,Q1,2018-03-10,Prod006,Distribution,Cus003,Excel Stores,Brick & Mortar,Mark011,Nagpur,Central,23,7940.41,INR,8.12,644.76,7295.65
2019-03-10,2019,March,3,Q1,2018-03-10,Prod018,Distribution,Cus009,Electricalslytical,E-Commerce,Mark014,Kochi,South,20,31942.18,INR,0.0,0.0,31942.18
2019-03-10,2019,March,3,Q1,2018-03-10,Prod018,Distribution,Cus009,Electricalslytical,E-Commerce,Mark001,Chennai,South,46,77690.84,INR,3.36,2610.41,75080.43
2019-03-10,2019,March,3,Q1,2018-03-10,Prod015,Own Brand,Cus004,Surface Stores,Brick & Mortar,Mark004,Delhi NCR,North,100,113671.1,INR,19.4,22052.19,91618.91
2019-03-10,2019,March,3,Q1,2018-03-10,Prod003,Own Brand,Cus019,Epic Stores,Brick & Mortar,Mark012,Hyderabad,South,7,5761.54,INR,20.38,1174.2,4587.34
2019-03-10,2019,March,3,Q1,2018-03-10,Prod018,Distribution,Cus016,Propel,E-Commerce,Mark012,Hyderabad,South,20,9674.85,INR,4.13,399.57,9275.28
2019-03-10,2019,March,3,Q1,2018-03-10,Prod017,Own Brand,Cus001,Surge Stores,Brick & Mortar,Mark005,Kanpur,North,29,23506.9,INR,15.32,3601.26,19905.64
2019-03-10,2019,March,3,Q1,2018-03-10,Prod014,Distribution,Cus018,Control,E-Commerce,Mark008,Lucknow,North,25,32919.26,INR,5.31,1748.01,31171.25
2019-03-10,2019,March,3,Q1,2018-03-10,Prod017,Own Brand,Cus001,Surge Stores,Brick & Mortar,Mark008,Lucknow,North,22,40502.29,INR,8.99,3641.16,36861.13
2019-03-10,2019,March,3,Q1,2018-03-10,Prod006,Distribution,Cus013,Path,E-Commerce,Mark009,Patna,Central,32,52378.34,INR,2.72,1424.69,50953.65
2019-03-10,2019,March,3,Q1,2018-03-10,Prod011,Own Brand,Cus020,Novus,E-Commerce,Mark007,Bhopal,Central,19,8428.46,INR,8.76,738.33,7690.13
2019-03-10,2019,March,3,Q1,2018-03-10,Prod003,Own Brand,Cus005,Premium Stores,Brick & Mortar,Mark011,Nagpur,Central,59,27911.04,INR,11.42,3187.44,24723.6
2019-03-10,2019,March,3,Q1,2018-03-10,Prod015,Own Brand,Cus009,Electricalslytical,E-Commerce,Mark013,Bhubaneswar,South,18,11251.38,INR,6.39,718.96,10532.42
2019-03-11,2019,March,3,Q1,2018-03-11,Prod010,Distribution,Cus018,Control,E-Commerce,Mark006,Bengaluru,South,28,16355.19,INR,-4.35,-711.45,17066.64
2019-03-11,2019,March,3,Q1,2018-03-11,Prod001,Own Brand,Cus012,Synthetic,E-Commerce,Mark003,Ahmedabad,North,11,15077.44,INR,20.13,3035.09,12042.35
2019-03-11,2019,March,3,Q1,2018-03-11,Prod007,Distribution,Cus012,Synthetic,E-Commerce,Mark005,Kanpur,North,13,23482.8,INR,14.41,3383.87,20098.93
2019-03-11,2019,March,3,Q1,2018-03-11,Prod003,Own Brand,Cus003,Excel Stores,Brick & Mortar,Mark004,Delhi NCR,North,70,4878.23,INR,5.09,248.3,4629.93
2019-03-11,2019,March,3,Q1,2018-03-11,Prod004,Own Brand,Cus018,Control,E-Commerce,Mark007,Bhopal,Central,19,24048.09,INR,9.1,2188.38,21859.71
2019-03-11,2019,March,3,Q1,2018-03-11,Prod002,Own Brand,Cus012,Synthetic,E-Commerce,Mark007,Bhopal,Central,45,45730.81,INR,8.41,3845.96,41884.85
2019-03-11,2019,March,3,Q1,2018-03-11,Prod018,Distribution,Cus017,Sunset,E-Commerce,Mark014,Kochi,South,49,75735.51,INR,3.04,2302.36,73433.15
2019-03-11,2019,March,3,Q1,2018-03-11,Prod009,Own Brand,Cus007,Sage,E-Commerce,Mark009,Patna,Central,27,11790.45,INR,10.93,1288.7,10501.75
2019-03-11,2019,March,3,Q1,2018-03-11,Prod014,Distribution,Cus005,Premium Stores,Brick & Mortar,Mark002,Mumbai,Central,73,133631.08,INR,-4.86,-6494.47,140125.55
2019-03-11,2019,March,3,Q1,2018-03-11,Prod006,Distribution,Cus007,Sage,E-Commerce,Mark013,Bhubaneswar,South,20,4685.84,INR,10.05,470.93,4214.91
2019-03-11,2019,March,3,Q1,2018-03-11,Prod011,Own Brand,Cus011,Info Stores,Brick & Mortar,Mark015,Pune,Central,19,7853.13,INR,11.82,928.24,6924.89
2019-03-11,2019,March,3,Q1,2018-03-11,Prod004,Own Brand,Cus004,Surface Stores,Brick & Mortar,Mark003,Ahmedabad,North,26,43796.15,INR,21.73,9516.9,34279.25
2019-03-12,2019,March,3,Q1,2018-03-12,Prod018,Distribution,Cus001,Surge Stores,Brick & Mortar,Mark010,Surat,North,33,54564.56,INR,13.43,7328.02,47236.54
2019-03-12,2019,March,3,Q1,2018-03-12,Prod003,Own Brand,Cus015,Leader,E-Commerce,Mark011,Nagpur,Central,46,62413.29,INR,15.22,9499.3,52913.99
2019-03-12,2019,March,3,Q1,2018-03-12,Prod015,Own Brand,Cus002,Nomad Stores,Brick & Mortar,Mark001,Chennai,South,48,15477.22,INR,10.4,1609.63,13867.59
2019-03-12,2019,March,3,Q1,2018-03-12,Prod015,Own Brand,Cus014,Logic Stores,Brick & Mortar,Mark010,Surat,North,17,9778.61,INR,20.5,2004.62,7773.99
2019-03-12,2019,March,3,Q1,2018-03-12,Prod015,Own Brand,Cus010,Electricalsbea Stores,Brick & Mortar,Mark001,Chennai,South,95,155132.36,INR,18.05,28001.39,127130.97
2019-03-12,2019,March,3,Q1,2018-03-12,Prod002,Own Brand,Cus012,Synthetic,E-Commerce,Mark009,Patna,Central,19,8805.48,INR,24.57,2163.51,6641.97
2019-03-12,2019,March,3,Q1,2018-03-12,Prod006,Distribution,Cus020,Novus,E-Commerce,Mark007,Bhopal,Central,30,45309.76,INR,5.01,2270.02,43039.74
2019-03-12,2019,March,3,Q1,2018-03-12,Prod016,Distribution,Cus010,Electricalsbea Stores,Brick & Mortar,Mark011,Nagpur,Central,10,1009.73,INR,13.76,138.94,870.79
2019-03-12,2019,March,3,Q1,2018-03-12,Prod016,Distribution,Cus014,Logic Stores,Brick & Mortar,Mark015,Pune,Central,31,19733.46,INR,12.67,2500.23,17233.23
2019-03-12,2019,March,3,Q1,2018-03-12,Prod004,Own Brand,Cus020,Novus,E-Commerce,Mark012,Hyderabad,South,46,6822.86,INR,23.93,1632.71,5190.15
2019-03-12,2019,March,3,Q1,2018-03-12,Prod015,Own Brand,Cus007,Sage,E-Commerce,Mark002,Mumbai,Central,42,4493.69,INR,5.46,245.36,4248.33
2019-03-12,2019,March,3,Q1,2018-03-12,Prod012,Distribution,Cus006,Nixon,E-Commerce,Mark005,Kanpur,North,14,6409.82,INR,14.17,908.27,5501.55
2019-03-13,2019,March,3,Q1,2018-03-13,Prod014,Distribution,Cus016,Propel,E-Commerce,Mark013,Bhubaneswar,South,15,21999.2,INR,-0.43,-94.6,22093.8
2019-03-13,2019,March,3,Q1,2018-03-13,Prod007,Distribution,Cus005,Premium Stores,Brick & Mortar,Mark012,Hyderabad,South,21,2546.83,INR,2.75,70.04,2476.79
2019-03-13,2019,March,3,Q1,2018-03-13,Prod006,Distribution,Cus008,Electricalsara Stores,Brick & Mortar,Mark011,Nagpur,Central,37,4451.81,INR,-0.21,-9.35,4461.16
2019-03-13,2019,March,3,Q1,2018-03-13,Prod001,Own Brand,Cus018,Control,E-Commerce,Mark008,Lucknow,North,37,19845.49,INR,24.52,4866.11,14979.38
2019-03-13,2019,March,3,Q1,2018-03-13,Prod003,Own Brand,Cus017,Sunset,E-Commerce,Mark002,Mumbai,Central,65,35206.54,INR,13.12,4619.1,30587.44
2019-03-13,2019,March,3,Q1,2018-03-13,Prod013,Own Brand,Cus007,Sage,E-Commerce,Mark012,Hyderabad,South,33,50803.93,INR,15.57,7910.17,42893.76
2019-03-13,2019,March,3,Q1,2018-03-13,Prod002,Own Brand,Cus004,Surface Stores,Brick & Mortar,Mark007,Bhopal,Central,26,23983.99,INR,6.15,1475.02,22508.97
2019-03-13,2019,March,3,Q1,2018-03-13,Prod012,Distribution,Cus019,Epic Stores,Brick & Mortar,Mark014,Kochi,South,58,5725.44,INR,-0.49,-28.05,5753.49
2019-03-13,2019,March,3,Q1,2018-03-13,Prod001,Own Brand,Cus013,Path,E-Commerce,Mark003,Ahmedabad,North,56,46735.91,INR,7.6,3551.93,43183.98
2019-03-13,2019,March,3,Q1,2018-03-13,Prod006,Distribution,Cus020,Novus,E-Commerce,Mark004,Delhi NCR,North,100,15472.16,INR,11.44,1770.02,13702.14
2019-03-13,2019,March,3,Q1,2018-03-13,Prod003,Own Brand,Cus020,Novus,E-Commerce,Mark011,Nagpur,Central,43,56219.36,INR,16.25,9135.65,47083.71
2019-03-13,2019,March,3,Q1,2018-03-13,Prod008,Distribution,Cus005,Premium Stores,Brick & Mortar,Mark013,Bhubaneswar,South,14,5459.33,INR,3.77,205.82,5253.51
2019-03-13,2019,March,3,Q1,2018-03-13,Prod015,Own Brand,Cus012,Synthetic,E-Commerce,Mark013,Bhubaneswar,South,41,67973.14,INR,17.0,11555.43,56417.71
2019-03-13,2019,March,3,Q1,2018-03-13,Prod009,Own Brand,Cus014,Logic Stores,Brick & Mortar,Mark002,Mumbai,Central,54,71443.73,INR,24.59,17568.01,53875.72
2019-03-14,2019,March,3,Q1,2018-03-14,Prod009,Own Brand,Cus004,Surface Stores,Brick & Mortar,Mark013,Bhubaneswar,South,17,24536.53,INR,8.44,2070.88,22465.65
2019-03-14,2019,March,3,Q1,2018-03-14,Prod017,Own Brand,Cus010,Electricalsbea Stores,Brick & Mortar,Mark006,Bengaluru,South,27,23151.58,INR,23.23,5378.11,17773.47
2019-03-14,2019,March,3,Q1,2018-03-14,Prod009,Own Brand,Cus020,Novus,E-Commerce,Mark005,Kanpur,North,30,39434.74,INR,15.64,6167.59,33267.15
2019-03-14,2019,March,3,Q1,2018-03-14,Prod015,Own Brand,Cus004,Surface Stores,Brick & Mortar,Mark013,Bhubaneswar,South,47,9924.0,INR,18.72,1857.77,8066.23
2019-03-14,2019,March,3,Q1,2018-03-14,Prod017,Own Brand,Cus012,Synthetic,E-Commerce,Mark013,Bhubaneswar,South,57,59395.96,INR,14.74,8754.96,50641.0
2019-03-14,2019,March,3,Q1,2018-03-14,Prod017,Own Brand,Cus020,Novus,E-Commerce,Mark013,Bhubaneswar,South,29,12517.53,INR,5.73,717.25,11800.28
2019-03-14,2019,March,3,Q1,2018-03-14,Prod018,Distribution,Cus002,Nomad Stores,Brick & Mortar,Mark005,Kanpur,North,43,22378.29,INR,5.41,1210.67,21167.62
2019-03-14,2019,March,3,Q1,2018-03-14,Prod012,Distribution,Cus008,Electricalsara Stores,Brick & Mortar,Mark014,Kochi,South,33,57102.01,INR,12.69,7246.25,49855.76
2019-03-14,2019,March,3,Q1,2018-03-14,Prod013,Own Brand,Cus010,Electricalsbea Stores,Brick & Mortar,Mark011,Nagpur,Central,34,62909.49,INR,13.84,8706.67,54202.82
2019-03-14,2019,March,3,Q1,2018-03-14,Prod010,Distribution,Cus006,Nixon,E-Commerce,Mark004,Delhi NCR,North,65,56537.4,INR,5.0,2826.87,53710.53
2019-03-14,2019,March,3,Q1,2018-03-14,Prod007,Distribution,Cus013,Path,E-Commerce,Mark007,Bhopal,Central,27,9065.85,INR,-0.42,-38.08,9103.93
2019-03-14,2019,March,3,Q1,2018-03-14,Prod002,Own Brand,Cus005,Premium Stores,Brick & Mortar,Mark005,Kanpur,North,29,31327.94,INR,7.49,2346.46,28981.48
2019-03-14,2019,March,3,Q1,2018-03-14,Prod007,Distribution,Cus018,Control,E-Commerce,Mark012,Hyderabad,South,31,32116.17,INR,-3.37,-1082.31,33198.48
2019-03-14,2019,March,3,Q1,2018-03-14,Prod016,Distribution,Cus015,Leader,E-Commerce,Mark015,Pune,Central,6,7217.97,INR,7.75,559.39,6658.58
2019-03-14,2019,March,3,Q1,2018-03-14,Prod009,Own Brand,Cus011,Info Stores,Brick & Mortar,Mark001,Chennai,South,82,74081.3,INR,6.18,4578.22,69503.08
2019-03-14,2019,March,3,Q1,2018-03-14,Prod004,Own Brand,Cus013,Path,E-Commerce,Mark013,Bhubaneswar,South,37,17338.96,INR,9.87,1711.36,15627.6
2019-03-15,2019,March,3,Q1,2018-03-15,Prod013,Own Brand,Cus012,Synthetic,E-Commerce,Mark008,Lucknow,North,33,60716.99,INR,22.63,13740.25,46976.74
2019-03-15,2019,March,3,Q1,2018-03-15,Prod009,Own Brand,Cus008,Electricalsara Stores,Brick & Mortar,Mark011,Nagpur,Central,54,105094.04,INR,20.56,21607.33,83486.71
2019-03-15,2019,March,3,Q1,2018-03-15,Prod014,Distribution,Cus011,Info Stores,Brick & Mortar,Mark007,Bhopal,Central,57,41627.28,INR,-2.63,-1094.8,42722.08
2019-03-15,2019,March,3,Q1,2018-03-15,Prod009,Own Brand,Cus011,Info Stores,Brick & Mortar,Mark005,Kanpur,North,10,2035.06,INR,10.71,217.95,1817.11
2019-03-15,2019,March,3,Q1,2018-03-15,Prod006,Distribution,Cus010,Electricalsbea Stores,Brick & Mortar,Mark006,Bengaluru,South,29,10577.82,INR,12.17,1287.32,9290.5
2019-03-15,2019,March,3,Q1,2018-03-15,Prod002,Own Brand,Cus016,Propel,E-Commerce,Mark008,Lucknow,North,18,34149.23,INR,20.49,6997.18,27152.05
2019-03-15,2019,March,3,Q1,2018-03-15,Prod001,Own Brand,Cus004,Surface Stores,Brick & Mortar,Mark007,Bhopal,Central,28,2117.76,INR,11.65,246.72,1871.04
2019-03-15,2019,March,3,Q1,2018-03-15,Prod002,Own Brand,Cus015,Leader,E-Commerce,Mark009,Patna,Central,37,19829.66,INR,21.97,4356.58,15473.08
2019-03-15,2019,March,3,Q1,2018-03-15,Prod004,Own Brand,Cus006,Nixon,E-Commerce,Mark008,Lucknow,North,43,18346.44,INR,8.11,1487.9,16858.54
2019-03-15,2019,March,3,Q1,2018-03-15,Prod016,Distribution,Cus018,Control,E-Commerce,Mark001,Chennai,South,35,50031.41,INR,4.39,2196.38,47835.03
2019-03-15,2019,March,3,Q1,2018-03-15,Prod004,Own Brand,Cus005,Premium Stores,Brick & Mortar,Mark011,Nagpur,Central,1,701.27,INR,11.13,78.05,623.22
2019-03-15,2019,March,3,Q1,2018-03-15,Prod014,Distribution,Cus007,Sage,E-Commerce,Mark003,Ahmedabad,North,68,113424.79,INR,0.06,68.05,113356.74
2019-03-15,2019,March,3,Q1,2018-03-15,Prod015,Own Brand,Cus008,Electricalsara Stores,Brick & Mortar,Mark014,Kochi,South,17,7801.71,INR,20.63,1609.49,6192.22
2019-03-15,2019,March,3,Q1,2018-03-15,Prod014,Distribution,Cus006,Nixon,E-Commerce,Mark004,Delhi NCR,North,33,32319.16,INR,0.0,0.0,32319.16
2019-03-15,2019,March,3,Q1,2018-03-15,Prod006,Distribution,Cus004,Surface Stores,Brick & Mortar,Mark001,Chennai,South,55,51891.29,INR,-4.1,-2127.54,54018.83
2019-03-16,2019,March,3,Q1,2018-03-16,Prod008,Distribution,Cus013,Path,E-Commerce,Mark013,Bhubaneswar,South,20,12375.94,INR,9.29,1149.72,11226.22
2019-03-16,2019,March,3,Q1,2018-03-16,Prod015,Own Brand,Cus009,Electricalslytical,E-Commerce,Mark011,Nagpur,Central,35,15505.72,INR,17.7,2744.51,12761.21
2019-03-16,2019,March,3,Q1,2018-03-16,Prod005,Own Brand,Cus008,Electricalsara Stores,Brick & Mortar,Mark003,Ahmedabad,North,36,3771.1,INR,18.5,697.65,3073.45
2019-03-16,2019,March,3,Q1,2018-03-16,Prod007,Distribution,Cus008,Electricalsara Stores,Brick & Mortar,Mark006,Bengaluru,South,42,31118.25,INR,3.92,1219.84,29898.41
2019-03-16,2019,March,3,Q1,2018-03-16,Prod009,Own Brand,Cus006,Nixon,E-Commerce,Mark006,Bengaluru,South,17,24900.15,INR,7.69,1914.82,22985.33
2019-03-16,2019,March,3,Q1,2018-03-16,Prod011,Own Brand,Cus016,Propel,E-Commerce,Mark006,Bengaluru,South,37,37403.81,INR,22.41,8382.19,29021.62
2019-03-16,2019,March,3,Q1,2018-03-16,Prod003,Own Brand,Cus015,Leader,E-Commerce,Mark014,Kochi,South,43,75603.81,INR,20.39,15415.62,60188.19
2019-03-16,2019,March,3,Q1,2018-03-16,Prod004,Own Brand,Cus003,Excel Stores,Brick & Mortar,Mark011,Nagpur,Central,7,13813.72,INR,8.64,1193.51,12620.21
2019-03-16,2019,March,3,Q1,2018-03-16,Prod017,Own Brand,Cus012,Synthetic,E-Commerce,Mark012,Hyderabad,South,51,63107.97,INR,5.67,3578.22,59529.75
2019-03-16,2019,March,3,Q1,2018-03-16,Prod002,Own Brand,Cus013,Path,E-Commerce,Mark010,Surat,North,59,15352.12,INR,21.76,3340.62,12011.5
2019-03-16,2019,March,3,Q1,2018-03-16,Prod010,Distribution,Cus016,Propel,E-Commerce,Mark001,Chennai,South,66,94024.79,INR,5.05,4748.25,89276.54
2019-03-16,2019,March,3,Q1,2018-03-16,Prod018,Distribution,Cus010,Electricalsbea Stores,Brick & Mortar,Mark008,Lucknow,North,40,12908.69,INR,4.81,620.91,12287.78
2019-03-17,2019,March,3,Q1,2018-03-17,Prod016,Distribution,Cus016,Propel,E-Commerce,Mark013,Bhubaneswar,South,53,21243.41,INR,7.19,1527.4,19716.01
2019-03-17,2019,March,3,Q1,2018-03-17,Prod001,Own Brand,Cus003,Excel Stores,Brick & Mortar,Mark002,Mumbai,Central,1,1815.0,INR,8.78,159.36,1655.64
2019-03-17,2019,March,3,Q1,2018-03-17,Prod003,Own Brand,Cus014,Logic Stores,Brick & Mortar,Mark014,Kochi,South,12,11071.68,INR,21.88,2422.48,8649.2
2019-03-17,2019,March,3,Q1,2018-03-17,Prod017,Own Brand,Cus019,Epic Stores,Brick & Mortar,Mark001,Chennai,South,26,7782.57,INR,20.94,1629.67,6152.9
2019-03-17,2019,March,3,Q1,2018-03-17,Prod018,Distribution,Cus013,Path,E-Commerce,Mark009,Patna,Central,36,13353.13,INR,-0.29,-38.72,13391.85
2019-03-17,2019,March,3,Q1,2018-03-17,Prod004,Own Brand,Cus011,Info Stores,Brick & Mortar,Mark007,Bhopal,Central,18,28816.18,INR,16.33,4705.68,24110.5
2019-03-17,2019,March,3,Q1,2018-03-17,Prod008,Distribution,Cus006,Nixon,E-Commerce,Mark007,Bhopal,Central,26,29974.15,INR,9.42,2823.56,27150.59
2019-03-17,2019,March,3,Q1,2018-03-17,Prod017,Own Brand,Cus005,Premium Stores,Brick & Mortar,Mark012,Hyderabad,South,55,14672.11,INR,16.85,2472.25,12199.86
2019-03-17,2019,March,3,Q1,2018-03-17,Prod015,Own Brand,Cus005,Premium Stores,Brick & Mortar,Mark008,Lucknow,North,24,7046.98,INR,19.66,1385.44,5661.54
2019-03-17,2019,March,3,Q1,2018-03-17,Prod015,Own Brand,Cus001,Surge Stores,Brick & Mortar,Mark008,Lucknow,North,65,113240.49,INR,6.71,7598.44,105642.05
2019-03-17,2019,March,3,Q1,2018-03-17,Prod014,Distribution,Cus011,Info Stores,Brick & Mortar,Mark010,Surat,North,8,5747.56,INR,7.92,455.21,5292.35
2019-03-17,2019,March,3,Q1,2018-03-17,Prod014,Distribution,Cus010,Electricalsbea Stores,Brick & Mortar,Mark007,Bhopal,Central,34,60427.4,INR,9.02,5450.55,54976.85
2019-03-17,2019,March,3,Q1,2018-03-17,Prod012,Distribution,Cus018,Control,E-Commerce,Mark002,Mumbai,Central,12,21347.02,INR,2.97,634.01,20713.01
2019-03-18,2019,March,3,Q1,2018-03-18,Prod016,Distribution,Cus011,Info Stores,Brick & Mortar,Mark009,Patna,Central,24,12647.63,INR,13.56,1715.02,10932.61
2019-03-18,2019,March,3,Q1,2018-03-18,Prod003,Own Brand,Cus018,Control,E-Commerce,Mark005,Kanpur,North,27,6194.62,INR,7.65,473.89,5720.73
2019-03-18,2019,March,3,Q1,2018-03-18,Prod005,Own Brand,Cus010,Electricalsbea Stores,Brick & Mortar,Mark003,Ahmedabad,North,38,27949.39,INR,21.99,6146.07,21803.32
2019-03-18,2019,March,3,Q1,2018-03-18,Prod011,Own Brand,Cus012,Synthetic,E-Commerce,Mark013,Bhubaneswar,South,13,21758.54,INR,10.02,2180.21,19578.33
2019-03-18,2019,March,3,Q1,2018-03-18,Prod007,Distribution,Cus013,Path,E-Commerce,Mark011,Nagpur,Central,23,7808.5,INR,-3.58,-279.54,8088.04
2019-03-18,2019,March,3,Q1,2018-03-18,Prod004,Own Brand,Cus018,Control,E-Commerce,Mark010,Surat,North,26,8183.55,INR,14.89,1218.53,6965.02
2019-03-18,2019,March,3,Q1,2018-03-18,Prod004,Own Brand,Cus009,Electricalslytical,E-Commerce,Mark014,Kochi,South,48,44421.52,INR,14.79,6569.94,37851.58
2019-03-18,2019,March,3,Q1,2018-03-18,Prod014,Distribution,Cus016,Propel,E-Commerce,Mark005,Kanpur,North,32,48072.02,INR,-2.86,-1374.86,49446.88
2019-03-18,2019,March,3,Q1,2018-03-18,Prod013,Own Brand,Cus016,Propel,E-Commerce,Mark013,Bhubaneswar,South,19,20236.48,INR,21.15,4280.02,15956.46
2019-03-18,2019,March,3,Q1,2018-03-18,Prod010,Distribution,Cus008,Electricalsara Stores,Brick & Mortar,Mark012,Hyderabad,South,23,25950.51,INR,-2.55,-661.74,26612.25
2019-03-18,2019,March,3,Q1,2018-03-18,Prod014,Distribution,Cus014,Logic Stores,Brick & Mortar,Mark009,Patna,Central,37,39150.14,INR,1.24,485.46,38664.68
2019-03-18,2019,March,3,Q1,2018-03-18,Prod016,Distribution,Cus006,Nixon,E-Commerce,Mark008,Lucknow,North,43,33081.46,INR,1.07,353.97,32727.49
2019-03-18,2019,March,3,Q1,2018-03-18,Prod008,Distribution,Cus020,Novus,E-Commerce,Mark010,Surat,North,36,57662.62,INR,12.85,7409.65,50252.97
2019-03-18,2019,March,3,Q1,2018-03-18,Prod013,Own Brand,Cus010,Electricalsbea Stores,Brick & Mortar,Mark009,Patna,Central,48,50055.5,INR,10.5,5255.83,44799.67
2019-03-18,2019,March,3,Q1,2018-03-18,Prod016,Distribution,Cus007,Sage,E-Commerce,Mark007,Bhopal,Central,39,53773.69,INR,1.24,666.79,53106.9
2019-03-18,2019,March,3,Q1,2018-03-18,Prod002,Own Brand,Cus009,Electricalslytical,E-Commerce,Mark015,Pune,Central,10,7883.04,INR,9.17,722.87,7160.17
2019-03-18,2019,March,3,Q1,2018-03-18,Prod013,Own Brand,Cus006,Nixon,E-Commerce,Mark015,Pune,Central,17,12430.23,INR,17.06,2120.6,10309.63
2019-03-18,2019,March,3,Q1,2018-03-18,Prod011,Own Brand,Cus009,Electricalslytical,E-Commerce,Mark004,Delhi NCR,North,34,6136.6,INR,24.59,1508.99,4627.61
2019-03-19,2019,March,3,Q1,2018-03-19,Prod018,Distribution,Cus008,Electricalsara Stores,Brick & Mortar,Mark007,Bhopal,Central,14,6451.14,INR,6.56,423.19,6027.95
2019-03-19,2019,March,3,Q1,2018-03-19,Prod014,Distribution,Cus015,Leader,E-Commerce,Mark010,Surat,North,16,18126.39,INR,-0.73,-132.32,18258.71
2019-03-19,2019,March,3,Q1,2018-03-19,Prod001,Own Brand,Cus004,Surface Stores,Brick & Mortar,Mark005,Kanpur,North,19,35493.1,INR,18.74,6651.41,28841.69
2019-03-19,2019,March,3,Q1,2018-03-19,Prod009,Own Brand,Cus019,Epic Stores,Brick & Mortar,Mark006,Bengaluru,South,23,9222.45,INR,16.92,1560.44,7662.01
